fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
8.237724734079631,0.5007827032640342,0.20199318009595268,6.34589276192234,0.0750461873088121,15.167234992003944,176.0889646656005,0.9968423434649608,3.2243412898880552,0.45,9.373310600319842,1,4
6.2335084847721145,0.44180903705570534,0.25925536700506413,4.437231649746794,0.06210644040607695,62.88830505075962,205.62768350253205,0.9940297853197975,3.2670214680202565,0.5296802289341664,9.807446329949359,1,4
5.713407560925126,0.6086592439074874,0.027731848781497474,1.5529235284317255,0.07901713447198225,6.07560504061675,13.07560504061675,0.9949943649577172,3.640342689439645,0.61697579837533,10.1604840324934,0,4
6.653727700695452,0.5237277006954515,0.25977511769124917,8.940943694298777,0.21503544660641888,21.634319251738628,194.09704224478412,0.9972151943756331,3.2299291067871625,0.6590295775521589,9.182840374130686,1,4
6.890152507202706,0.31479193948074424,0.2636753832831123,3.518583919263599,0.0386761438040203,110.66748342964479,224.24515230569216,0.9934170588472365,3.134223311239526,0.4745076253601353,9.684466224790528,1,4
6.119583308413427,0.299583308413427,0.23629168411060109,11.822918037261516,0.062029156449505074,32.82500149519438,190.17499850480561,0.9978667083756971,3.3048332635575957,0.4848332635575956,9.039166616826854,1,4
7.073277345996591,0.4690233512436113,0.03097664875638874,2.024985655366282,0.03484481769335606,43.74715281771718,113.57759115332198,0.9932253445308007,3.170287587155025,0.33577591153321973,9.425284718228282,1,4
7.179655445181206,0.33846550057225966,0.49979309132527977,1.3622413641565996,0.10650688230720368,6.13275907530201,70.132759075302,0.9932796554451813,3.11734481849396,0.5539827722590603,10.1755172716868,1,4
7.446925299023113,0.6362643711494611,0.05936206596548507,1.431206886551617,0.07418678144252694,9.0,20.656034432758084,0.9963578592062358,3.218109191735593,0.9378592062357485,9.167198278362095,0,4
6.553020960347784,0.30565967988407217,0.39181257620867016,5.677065358319046,0.055505548781451544,7.734895198261082,119.10850800289819,0.9935041923590436,3.0530086318666827,0.4512083841391134,10.284340320115927,1,4
6.826518645205896,0.2955911187123537,0.33501633937000436,4.117896955070655,0.0585558439972345,29.530372904117904,201.97126103288252,0.9951344088812876,3.413226643862939,0.5802873896711747,10.267733561370612,1,4
8.5,0.19622247539866944,0.3811123769933471,1.1,0.04260022785880248,31.566628690199586,103.92236146926818,0.9920873234594519,2.96789104088869,0.3518887623006653,10.405561884966735,1,4
7.9280905856725425,0.42986505336403047,0.20285404077924415,1.8276407635526444,0.08834155418684134,16.728090585672543,151.0,0.9943096634099707,3.059078641214912,0.5299550177880101,9.236404529283627,1,4
7.6,0.419278112409209,0.26684023052952105,5.321775360854064,0.05806627377987372,24.447337175492017,173.94082853063497,0.9959138462538952,3.3811834293873004,0.4683550288161901,9.956568011422206,1,4
6.295521822678362,0.6130347881785575,0.17865654680350868,1.6044781773216377,0.04348260591072126,13.281087931247558,76.0,0.9915459734284655,3.335273876839376,0.5191043645356724,11.214674261159843,1,4
10.57052261416442,0.6014104522832884,0.4142313568498652,1.4,0.06476228049817201,5.740095020757167,26.0,0.9966858475477662,3.119381946056138,0.5272266058120068,10.296038008302867,0,4
6.224903637837842,0.40733175308880265,0.12426919505791578,1.5345192208494212,0.05360865711969105,7.309615583011579,104.03557662548263,0.9936548077915058,3.464307739922779,0.4,9.941634545945947,1,4
8.058742921565996,0.27587429215659953,0.4434971686263981,15.3917485843132,0.059660113254944074,32.0,176.0923442744519,1.0002514745176376,3.2501966023516777,0.5684480180384786,9.016502831373602,1,4
8.20949549432858,0.4827937841163549,0.3041335131284313,5.196082878448602,0.052324036045371364,3.5810090113428408,9.70949549432858,0.9958517329737431,3.309050450567142,0.5570949549432859,11.680445043761438,0,4
9.701019944131508,0.5993997653631588,0.40070222904999203,2.4289917877105554,0.07845978882684286,15.409964804473809,46.530011731842066,0.9983950175977631,3.2812004692736823,0.5365005865921032,9.459003519552619,0,4
6.953802407645579,0.6354929431301993,0.06856330427703616,1.3878870900831883,0.05679155251135616,24.121129099168115,133.5492943130199,0.9929615767953631,3.175492943130199,0.4251548360332753,10.26591531756239,1,4
6.3753671898394835,0.26522975274063654,0.21661770802140218,1.612316405080258,0.038707721350267524,133.82354160428045,261.0395506350323,0.9938419135326206,3.41893411310166,0.5124632810160517,9.716911459892989,1,4
6.3,0.5863152902437654,0.42320512893553025,10.863152902437655,0.051866096784941085,50.0,242.9472935365648,0.9972516286777167,3.207416903326117,0.5755982903548232,9.30622032261647,1,4
5.100830350548499,0.5656639437264808,0.16767636531347643,2.085269695572103,0.057829879151253226,8.44190913283691,64.70539391144206,0.9938595854981503,3.810145142989828,0.5482157564576824,12.613899953879397,0,4
9.2,0.1602352477231575,0.4894510886459658,2.0,0.04402352477231575,17.984316818456165,106.97647522768425,0.9951402352477232,3.099921584092281,0.5310194068003492,10.198431681845616,1,4
8.114212296549992,0.3857106148274996,0.32583547468395857,3.234667585922932,0.05073815641954167,9.21446925862502,170.9401396925208,0.9954395519529892,3.1579801672702086,0.42785530741374983,9.367829611206247,1,4
6.573257204425414,0.401511846409708,0.1566856988936464,1.4715101381156275,0.04250579508279795,41.52326574589581,114.0,0.9928418612596717,3.2302906082869374,0.41162774806566693,9.647673425410417,1,4
7.365725149097725,0.3719435089458635,0.48,3.325084194872288,0.06668908200759305,21.4629005963909,84.5370994036091,0.9964265768588029,3.306572514909772,0.7120847365812047,10.016252037797054,0,4
7.170553884739739,0.5407455066324895,0.11650150373423462,1.4831736484227083,0.10602290368966821,15.621407089510933,151.0,0.9937663472968454,3.0708413175788642,0.57,9.212619763682968,1,4
7.488557641129305,0.8041523613523868,0.09406805521087602,4.852122910979454,0.07624570840571604,25.52965972394562,62.88136110421752,0.9969529146648588,3.3742366674938977,0.5130502785360728,10.411442358870694,0,4
7.1902719529354675,0.5404733235282223,0.15162134117742218,2.0451359764677335,0.08175810670588711,9.725679882338667,23.241893294112888,0.9963652327164605,3.3875810670588713,0.4372567988233867,9.18304131176209,0,4
6.749818928653588,0.5001327856540356,0.11985514292287018,1.8496982144226464,0.08548008215189465,4.0,7.500603571154707,0.9942896016430378,3.3849336071729823,0.4748732500575114,10.899396428845293,0,4
8.292227800358935,0.6905873863316604,0.06727973012562735,4.036873234709252,0.07773835896590114,26.640759334529783,62.922278003589355,0.9980169537191638,3.394957012950469,0.6559240665470215,10.184455600717872,0,4
8.708512938431724,0.9340342150572697,0.04771282346079307,1.761880391013218,0.0747712823460793,5.304956871894258,19.076239217973566,0.9961859213341111,3.2900889016634363,0.48879309950308125,9.569504312810574,0,4
7.676878011600572,0.1962648092476054,0.3376878011600573,2.507707329466476,0.036747038150478924,21.62648092476054,109.90118473980843,0.9943494271584022,3.2813240462380273,0.6097825803447319,10.2,1,4
7.5,0.8244924232817623,0.019303450911600642,2.1316414109392077,0.08438606901823202,5.806965490883994,12.0,0.9965424082516133,3.378606901823201,0.5112337960027606,9.989551763674008,0,4
6.056469181436274,0.5618569720315476,0.20806702591946774,1.245966487040266,0.03275798922241597,14.782345907181371,75.08067025919468,0.9899446570900523,3.3070927585288517,0.5724201077758403,12.118569720315476,1,4
8.35465771420323,0.48863085681291796,0.30788994307160333,1.7919194278290655,0.07259597139145327,9.639731426096885,73.63973142609689,0.9960178683404156,3.1455892570438757,0.5990684571593541,9.698765143764476,0,4
6.286563200441894,0.3323902397569584,0.18432816002209468,5.0195119878479195,0.09067183997790532,24.970287984533716,195.43281600220948,0.9966176628743217,3.512687359911621,0.6797028798453372,9.32984480066284,1,4
6.321949971321502,0.27746299024931087,0.5038540080299793,7.490250143392487,0.04891220011471399,35.48289936907305,200.043899942643,0.9954062480963598,3.1564880045885597,0.5448289936907306,9.448289936907306,1,4
8.618775506413641,0.44823247578021713,0.29502750660539534,2.4281987669928733,0.04983425022017985,7.165749779820156,175.49724933946047,0.9950867400176143,3.1182874889910077,0.4383975154125891,9.650275066053952,1,4
6.932675016754866,0.5933662491622567,0.2994075150793789,1.8772291806290546,0.09395062625661492,3.445541638741891,8.55445836125811,0.9957509005068637,3.33,0.48089167225162177,10.34455416387419,0,4
7.969895988051279,0.27326516276736573,0.44607105226433513,1.3556152911934773,0.04190814534592072,27.744887207552434,116.53570174214451,0.9930614818317599,3.2630104011948724,0.4185719303142198,10.75357017421445,1,4
11.81007969109322,0.6442440231680084,0.4885048234082739,1.434985320061775,0.07184964348721454,6.049979028659679,25.850062914020963,0.997824535860992,3.079496015445339,0.5935027262742417,10.38000838853613,0,4
6.256350335948176,0.5890554764836277,0.037524080627562295,1.221824832025912,0.03996744563267371,24.781751679740882,80.09445235163723,0.9935905547648363,3.286547449607774,0.37061897984310943,9.353094899215547,1,4
5.9169267237522964,0.21432571829225336,0.2816926723752296,4.609403735417942,0.05288715517498469,40.1128448250153,199.03761494167176,0.9963511005758267,3.7079632186650344,0.6990596264582057,10.009403735417942,1,4
8.5,0.1958628574799348,0.379314287399674,1.1,0.04227657173194131,31.62057137800978,103.72457161396413,0.9921013485582826,2.964834288579446,0.3520685712600326,10.39657143699837,1,4
7.229243015659067,0.5090597780773068,0.12216731722497326,1.6315935704657996,0.0942557826402387,15.853784921704667,149.83027937363732,0.9933818248760754,3.0641513968681866,0.5816972062636266,9.609402219226933,1,4
6.327406860904887,0.28209885651585226,0.23355588345706818,1.8758022869682953,0.07677277756922046,19.064182957463636,196.96790852126819,0.9950002950939908,3.49,0.5916045739365909,9.741977130317045,1,4
6.094495258768321,0.6022037670417899,0.04984325612170007,0.8098432561217002,0.032,7.842507902052799,50.196865122434005,0.9903773241307742,3.130944204368036,0.396850158041056,11.01574920979472,1,4
6.098462852226715,0.5683381725101229,0.003938514089068567,0.8196925704453428,0.038181554226720565,30.39385140890686,95.78770281781371,0.9907020358666396,3.1078770281781374,0.41378479931174,10.68338172510123,1,4
7.214571056891451,0.5850998699120076,0.5171720108700613,2.119428075855267,0.11128006938026261,3.0971403792763352,9.0,0.9971477439350148,3.3324285094819084,0.5690285962072366,10.3291421137829,0,4
7.410361412068099,0.44917108703455216,0.3211915623878313,7.07461454043316,0.04403108423620429,17.0,117.0103614120681,0.9962,3.31896385879319,0.4114505976895337,10.399481929396595,1,4
9.652273330917492,0.493331280936981,0.6839715079073131,4.845097187006429,0.05793659302187249,22.017940359777658,122.55861402873025,0.9969153108777016,3.039007123023172,0.6858490884949103,9.669378244596839,0,4
6.415085014566543,0.3537712536416356,0.3450973702658737,5.522689300346469,0.03539536384740519,9.131993877457248,148.05656880462453,0.994398497676393,3.1681143731791823,0.5013199387745725,9.788686239075094,1,4
7.783447735480524,0.6835774173376639,0.0056953977956710365,2.2,0.06870861933870132,5.860920440865793,14.0,0.9960413958627377,3.3544368176346318,0.58,10.95695397795671,0,4
7.4809164336478196,0.32259541783176093,0.2392366573459128,1.6671752097169625,0.046366415035534736,9.812978409355413,87.22137465047173,0.9937305350263601,3.2503816713270437,0.3777862534952827,10.019083566352181,1,4
9.989818925938144,0.6125201645733751,0.31646172802043926,2.7109876569968625,0.0775549382849843,6.0,27.31098765699686,0.9976871320983105,3.2054687245563422,0.5563004114334379,9.78820576006813,0,4
10.386516863969687,0.41529170289166645,0.3883902338446965,3.483902338446965,0.06878068280613636,26.812878129242428,48.59356093537878,0.9971489325887863,3.2044468445560614,0.5578068280613636,9.762575625848486,0,4
8.188063470121657,0.21155906079796943,0.3893057439486537,1.5926918437972986,0.04831546811648627,8.926918437972985,101.14616312405403,0.994,3.1016564903553987,0.6317296094932463,10.997685813162178,1,4
7.706376164918609,0.5040435752622086,0.23483926150692913,10.493079144303783,0.05444686529234492,27.13297020614826,140.11171632308623,0.9975021253883062,3.2680326814466567,0.41468119175406953,9.353188082459305,1,4
9.164237889848359,0.19357621101516403,0.41642378898483595,2.084699734569675,0.047056466489713115,16.037644326475412,103.96235567352458,0.9951299087923037,3.090188221632377,0.6579295620438524,10.022586595885247,1,4
8.338795465410916,0.38984521290916563,0.20809892350216272,5.790107649783727,0.041851614746755916,27.429677050648817,66.61978470043255,0.9932723956940087,2.9904172239653963,0.4743741640519054,11.019010764978372,1,4
6.103702441855808,0.3562221465113485,0.4745183418598132,1.0037024418558085,0.055607132324566225,8.170380465153533,65.82961953484647,0.9900161399208999,3.2192595116288385,0.38525883023097485,11.685190232576765,1,4
7.228941688708533,0.20631595175118478,0.2993412533062799,3.261817357944322,0.03528941688708533,23.0,110.72369638133885,0.9941098657840433,3.306712433076421,0.6123696381338859,10.227630361866114,1,4
6.383110477846067,0.27281492035898897,0.20013371329236027,1.894370159282022,0.08308585415588751,20.549612742561767,196.22519362871913,0.9951228430512614,3.49,0.6287403185640441,9.55629840717978,1,4
6.880067802202724,0.2988040681321634,0.2956149164845992,1.327905076916187,0.054235796263431134,23.880406813216343,186.19932197797277,0.9936717898131715,3.2979728791189107,0.5435877956035098,9.888040681321634,1,4
6.639270180639264,0.46340140064840474,0.14957080722557056,3.3815466271415935,0.054650217471050304,15.0,96.52145963872147,0.9945736056025936,3.3034335421954357,0.36957080722557056,9.239270180639265,1,4
6.927230510410196,0.48567302300212406,0.19546158159830074,1.9136152552050976,0.0819773079079915,9.06807627602549,23.022692092008498,0.9958983341559781,3.389773079079915,0.4306807627602549,9.062480650604673,0,4
6.052338357883239,0.3960234289988214,0.153684162715801,1.087865510356722,0.029728069378596685,5.514620414268878,51.97075917146225,0.9907697075917146,3.364386124280663,0.4411696331415102,11.248537958573111,1,4
8.476657127526076,0.40739335986412145,0.45119885530312914,1.3556771597213162,0.03794005723484354,13.353314255052153,56.161671436236965,0.9926466857449479,3.0246685744947848,0.36071757288502276,10.338328563763039,1,4
7.196870244876331,0.6333830074527579,0.1533830074527579,1.990760042587188,0.0705067045781227,11.0,75.52309989353203,0.9949118924982702,3.3150819765770465,0.5324590117114767,9.827719872238436,0,4
6.9901642929092045,0.3853501942165196,0.46113272910416114,10.793147460810836,0.05653501942165196,63.0,196.66169472016395,0.9973330566537261,3.119150453171879,0.4984500647388399,8.938002589553594,1,4
8.248404189491449,0.7314894231413134,0.051941466322007496,3.8688827263838914,0.08190160199831226,26.494680631638168,62.4840418949145,0.9985260379987411,3.4417021978757867,0.6705319368361833,10.096808378982901,0,4
7.3531073303879975,0.5144491493372993,0.5474952881034659,11.853750659249865,0.040921845550646666,89.49293845851011,247.0160078415934,0.997966509687493,3.1392247380351788,0.6260922775323331,9.471876963290223,1,4
7.399841149711886,0.28666600479046617,0.44332406706652666,1.433419377239395,0.04700059568858042,31.333796646673665,116.66640191618647,0.9926666401916187,3.2533359808381355,0.4066759329334733,10.666620335332633,1,4
